image_file,area,num_corners,corner_ratio
IMG0000019.jpg,162.65034722222222,14462,5.021527777777778
IMG0000025.jpg,31.40017361111111,897,0.3893229166666667
IMG0000044.jpg,106.14027777777778,6930,2.40625
IMG0000057.jpg,67.20034722222222,2200,0.7638888888888888
IMG0000058.jpg,103.48472222222222,5370,1.8645833333333333
IMG0000059.jpg,112.53645833333333,7632,2.65
IMG0000092.jpg,29.672916666666666,891,0.309375
IMG0000100.jpg,128.47256944444445,6741,2.340625
IMG0000142.jpg,166.48645833333333,10192,3.5388888888888888
IMG0000143.jpg,71.575,2256,0.7833333333333333
IMG0000144.jpg,190.88784722222223,10798,3.7493055555555554
IMG0000151.jpg,82.88159722222223,5605,1.9461805555555556
IMG0000155.jpg,74.25590277777778,6781,2.354513888888889
IMG0000156.jpg,34.855555555555554,1347,0.46770833333333334
IMG0000188.jpg,106.36354166666666,5343,1.8552083333333333
IMG0000189.jpg,65.32152777777777,3599,1.2496527777777777
IMG0000190.jpg,106.98402777777778,5277,1.8322916666666667
IMG0000206.jpg,60.094791666666666,3409,1.1836805555555556
IMG0000207.jpg,46.857638888888886,2940,1.0208333333333333
IMG0000261.jpg,80.33691588785047,6812,3.183177570093458
IMG0000284.jpg,42.02144772117963,401,1.0750670241286864
IMG0000307.jpg,27.544052863436125,75,0.16519823788546256
IMG0000319.jpg,15.126005361930295,205,0.5495978552278821
IMG0000351.jpg,25.528150134048257,283,0.7587131367292225
IMG0000352.jpg,14.242290748898679,90,0.19823788546255505
IMG0000443.jpg,25.284140969162994,264,0.5814977973568282
IMG0000453.jpg,6.590308370044053,51,0.11233480176211454
IMG0000454.jpg,16.841409691629956,167,0.36784140969163
IMG0000455.jpg,13.044052863436123,82,0.18061674008810572
IMG0000456.jpg,33.38325991189427,409,0.9008810572687225
IMG0000466.jpg,26.143171806167402,264,0.5814977973568282
IMG0000467.jpg,20.204845814977972,40,0.0881057268722467
IMG0000468.jpg,29.101321585903083,156,0.3436123348017621
IMG0000470.jpg,21.964757709251103,204,0.44933920704845814
IMG0000471.jpg,31.409691629955947,213,0.46916299559471364
IMG0000472.jpg,34.919571045576404,132,0.353887399463807
IMG0000479.jpg,21.251101321585903,236,0.5198237885462555
IMG0000480.jpg,17.18942731277533,90,0.19823788546255505
IMG0000599.jpg,25.613941018766756,303,0.8123324396782842
IMG0000600.jpg,17.45374449339207,183,0.40308370044052866
IMG0000671.jpg,39.242290748898675,177,0.3898678414096916
IMG0000692.jpg,28.15638766519824,100,0.22026431718061673
IMG0000702.jpg,15.466960352422907,194,0.42731277533039647
IMG0000750.jpg,13.02863436123348,54,0.11894273127753303
IMG0000751.jpg,14.872246696035242,135,0.2973568281938326
IMG0000758.jpg,32.20484581497797,147,0.3237885462555066
IMG0000762.jpg,21.136729222520106,118,0.3163538873994638
IMG0000763.jpg,21.2171581769437,97,0.26005361930294907
IMG0000776.jpg,17.718061674008812,144,0.31718061674008813
IMG0000777.jpg,29.6784140969163,187,0.4118942731277533
IMG0000801.jpg,18.975871313672922,161,0.4316353887399464
IMG0000804.jpg,15.206434316353887,78,0.20911528150134048
IMG0000805.jpg,17.021447721179623,125,0.3351206434316354
IMG0000822.jpg,45.640969162995596,432,0.9515418502202643
IMG0000844.jpg,37.513215859030836,438,0.9647577092511013
IMG0000845.jpg,22.40308370044053,126,0.2775330396475771
IMG0000851.jpg,14.58176943699732,140,0.3753351206434316
IMG0000852.jpg,22.839142091152816,219,0.5871313672922251
IMG0001007.jpg,28.65951742627346,467,1.2520107238605898
IMG0001008.jpg,20.0857908847185,134,0.35924932975871315
IMG0001025.jpg,14.98898678414097,95,0.2092511013215859
IMG0001026.jpg,14.497797356828194,90,0.19823788546255505
IMG0001041.jpg,13.420911528150134,65,0.1742627345844504
IMG0001073.jpg,37.151982378854626,498,1.0969162995594715
IMG0001123.jpg,44.61674008810573,583,1.2841409691629957
IMG0001147.jpg,15.475770925110131,84,0.18502202643171806
IMG0001148.jpg,15.55726872246696,167,0.36784140969163
IMG0001151.jpg,34.66487935656836,412,1.1045576407506703
IMG0001152.jpg,19.863436123348016,167,0.36784140969163
IMG0001191.jpg,24.550660792951543,236,0.5198237885462555
IMG0001192.jpg,14.37885462555066,145,0.31938325991189426
IMG0001198.jpg,22.544235924932977,241,0.646112600536193
IMG0001199.jpg,15.537444933920705,114,0.2511013215859031
IMG0001200.jpg,34.62334801762115,408,0.8986784140969163
IMG0001236.jpg,38.24008810572687,464,1.0220264317180616
IMG0001350.jpg,12.898678414096917,234,0.5154185022026432
IMG0001351.jpg,23.072687224669604,249,0.5484581497797357
IMG0001360.jpg,12.768722466960352,55,0.1211453744493392
IMG0001361.jpg,24.589812332439678,108,0.289544235924933
IMG0001362.jpg,14.418502202643172,74,0.16299559471365638
IMG0001363.jpg,14.566079295154186,51,0.11233480176211454
IMG0001364.jpg,15.400881057268723,88,0.19383259911894274
IMG0001365.jpg,16.5,96,0.21145374449339208
IMG0001366.jpg,19.475770925110133,126,0.2775330396475771
IMG0001367.jpg,21.099195710455763,26,0.06970509383378017
IMG0001380.jpg,20.370044052863435,130,0.28634361233480177
